#timestamp_lkf,x,y,z,qw,qx,qy,qz
460244000000,0.18465297851769874038,-0.97016720710857629051,-0.15709509150730091576,0.99999976404452617373,-0.00067740421369935112372,-5.7026467506542158597e-05,-9.8906042142506692865e-05
460488000000,0.032540340146921198361,-0.9951156288174176634,0.093198774382704741015,0.99999919194496245112,-0.0012227510354538169684,0.0003451006230568144607,4.3530304267924879627e-05
460700000000,-0.39308563367197457694,-0.89059058276729397008,-0.22876210019781240135,0.99999791459358677859,-0.00182822763427992847,0.00090979360094974742485,-2.5841803011345429014e-05
460968000000,-0.49269722457307291164,0.8310559929398009249,-0.25806080968801209385,0.99999898711907997395,0.0010882270359806776264,0.00091519701071877187105,-6.2746822827406103433e-05
461204000000,-0.51237058672678070792,0.83142420150067031237,0.2149655298326393349,0.99999912107353217117,0.0011773934301126482913,0.00060956998604453315176,-4.6158312810594322737e-06
461448000000,-0.77168984119390038323,0.63581412116865454465,-0.015335981242302383284,0.9999987884618106726,0.00045133313421292939544,0.0014829330895642228727,-0.00014241757159874301694
461740000000,0.37750126331224492793,-0.92576841208027860208,-0.021110267454917678448,0.99999997954802666289,7.9307639827830858853e-05,-9.5906680432530835162e-05,-0.00015942444356864608453
461948000000,-0.098757907681854828486,-0.89530172382935857556,-0.43437506716946983065,0.99999987946052792953,-0.00048194936583887228784,-3.1173574136513309781e-05,-8.8498286776210097725e-05
462208000000,-0.31114016157692969688,-0.87335133937551057137,-0.37476557721445519222,0.99999963751179565818,-0.00077590034756162276023,0.00034948844019263295346,2.8508907201542802519e-05
462428000000,-0.1177182742323868575,-0.99273580444153652902,-0.024860219057043015517,0.99999952390048252315,-0.00096412567401623142094,0.00014904719501933244075,-2.1105131215432032548e-05
462644000000,-0.93037964567599729104,0.041673724725863968421,-0.3642211080913332899,0.99999914924907795655,-0.00062961439158956472237,0.0011381021941459701276,-9.9046624854613269035e-05
462892000000,-0.6797431719401521022,0.67797162312454017918,-0.27982798008529657929,0.99999902842331622743,0.00039842567019687265663,0.0013350384897375985448,4.5624993524577253841e-05
463108000000,-0.65994784422859509299,0.71348661312016714575,-0.23538414516772993013,0.99999831132139282985,0.0010114170053624146374,0.0015338641426980719092,4.0629984679654214158e-05
463348000000,-0.61985448020759492671,0.6930979882493311095,-0.36796141380761987483,0.99999674691369844215,0.0014505652229467324871,0.002096696369783805896,7.6726055123080399967e-05
463616000000,0.42983594623821047565,-0.90158706502703322982,-0.0488039291188959376,0.99999792468125658917,-0.0017228790480729033741,-0.0010866843308771625617,-3.7922691237632556336e-05
463824000000,0.36132563674038087331,-0.90957278536501406929,0.20523433523045894744,0.99999645993739905148,-0.0023307891387331610214,-0.0012788838330817422356,-0.00010950252180179294607
464100000000,-0.29159420150077774991,-0.95574421818702148812,0.039061631471342998789,0.99999992654985969676,-0.00013094445618494986693,0.00030698623101959763518,-0.00018844967095216829333
464368000000,-0.63725765541142476156,0.77010567101588567329,-0.028981650896835894904,0.99999738970201468291,0.0012290844220441254214,0.001924224434369192294,8.544569301257381956e-05
464592000000,-0.86073060883486518513,0.43514200654593304662,0.26418601998202212444,0.99999966319498090339,2.2151002774000572889e-06,0.00080037851718667242171,0.00018165694972966417203
464824000000,-0.72928546399493165975,0.32677433602924427225,-0.60113330078971982662,0.99999958584021930719,0.00062755770014438891271,0.00065309346910582307798,8.9216834453696903682e-05
465084000000,0.35719043622461027487,-0.93158748910732480653,-0.067525864736281526746,0.99999912072131791341,-0.0010791535853741968283,-0.00073672595890219238178,-0.00022631613191346849033
465288000000,-0.92260805638291532027,-0.017428554985722044535,-0.38534480633381995585,0.99999907309777003039,-0.00063136668177071687998,0.0012012632763293653627,-0.00011021004894937020909
465516000000,-0.8639616494673268976,-0.009734349679710693759,-0.50346351475157469224,0.99999937150189632806,-0.00047765083116723950881,0.0010133957846038166468,4.3295258689387603845e-05
465760000000,-0.65192073423838237112,0.39925970168790780868,0.64466351446174730011,0.99999951735580672185,0.00031818396642368552973,0.00092951121599833266222,-7.4843983614668643982e-06
466000000000,0.53487272496819371348,-0.7987146241136670044,0.27561951547751917246,0.99999897245838920146,-0.00050754961725749656899,-0.0013351918181699314395,0.00012140164925099592743
466264000000,0.66883651651969844298,-0.6759014582694874429,-0.30953987284189332652,0.99999792585397750955,0.0012631047631088835118,-0.0015946122102513233219,-0.00010032945306150237142
466484000000,-0.83090744275060712809,0.54816789411215527394,-0.09541897843873434204,0.99999872904046716027,0.00010692411365203030008,0.0015907471829257810707,-2.8432961906306485335e-06
466752000000,-0.95454221936192018561,-0.01948946913373041448,0.29743791293059002045,0.99999282741647144146,-0.0022107528933819138757,0.0030725161189877258847,0.00013165087995175298518
466960000000,-0.28570826724665909779,-0.95674433096897337769,-0.054873228314387449689,0.99999844936226500725,-0.0016256617182112598121,0.00067408914680389868477,6.4038001109172608015e-05
467220000000,0.20635449942418840341,-0.97571759655071033102,0.073436995776638702704,0.99999971175782631505,-0.00071754629550670483065,-0.0002428839584567897363,-5.117578396079187664e-05
467476000000,0.82277418787928568999,-0.14340688294148501436,0.54997918295567249647,0.99999879712998085424,0.0012416011709586252405,-0.00092960476332815567425,-3.280104665276101326e-07
467732000000,-0.38036181899790111327,0.62231857932257983457,0.68413775840727697464,0.99999947365774222163,0.0010240087777301442543,-5.4772757787242823597e-05,-3.3018275802189186909e-05
467968000000,-0.86119022752916385421,0.29326815312316406592,0.41514477278654893233,0.99999979676553452101,0.00011204734327836953596,0.00062609805093762928557,4.3766574842168068664e-05
468228000000,-0.95774626028502019004,0.075099639177490726261,-0.27763671426068498027,0.99999596130512102832,-0.0012713525532799644941,0.0025405680387938843305,-8.093313723777098513e-05
468480000000,-0.88348107088768745854,0.34508508586941671892,0.31682405352757242456,0.99999640273075318664,-0.00098151928714502729816,0.0024960660530941101813,2.8278982823941760719e-05
468724000000,-0.38540204900343955075,-0.87288196388195438136,0.29923625741800208289,0.99999993121518182537,0.00030850382249324447568,-0.00020518794152377621944,1.7115248257551886942e-05
468960000000,-0.46112249004221911308,0.77730379627004775323,0.42797763666041666042,0.99999912633624665759,0.0010700548371260015183,0.00077202676211837425232,-7.9272109048293123513e-05
469208000000,-0.47861558249281932476,0.86961608310528759613,-0.12122290295021272144,0.9999981717530131986,0.0018710985484674689996,0.00038434468991289076492,8.8090932699408394202e-05
469412000000,0.35774017294331739159,-0.56941877933021778357,0.74012446413327670491,0.99999978600986150212,0.00024587333879781090055,-0.00060420992183730980272,4.9567155349397064561e-05
469624000000,0.27230216765184789285,-0.87287906318292518559,-0.40488723189179975925,0.99999903418102731312,-0.0013550189871606667293,-0.00030908379892946954591,-5.2690056380202612293e-06
469832000000,0.072363146906699149508,-0.90511280825637629999,-0.41896823185059711703,0.99999800878147948602,-0.0019825885509446358052,0.00022078242359138762116,-5.5053021540070450491e-05
470072000000,-0.63077125025508307132,-0.75036499548334878451,-0.19768662930232094865,0.99999691454964989568,-0.0021346775415734095711,0.001268332004578163856,7.3327348226103820331e-05
470276000000,-0.062661991128702049236,-0.98690028085786818401,0.14866509513146453081,0.99999788613891571476,-0.002011729266616687356,0.00042174450587853653605,5.2864259237004564607e-05
470480000000,0.10394387906890180384,-0.82904660084840364753,0.54943371176677635592,0.9999993569868986798,-0.0011305798866173776517,4.0993107920670174683e-05,-7.8322884840186784571e-05
470720000000,-0.20262488883194146316,0.97921767272380055847,-0.0087122816315364452061,0.99999830319847970994,0.0015817904315396957068,0.00091585242457566107266,-0.00022968136316971665602
471000000000,-0.20508280294790845466,0.82590625717797427896,0.52518558461680853178,0.99999841804749345364,0.0016987786134574247958,0.00051957261630344343806,8.9989050632030572851e-05
471284000000,-0.92033615097053034226,0.38871415692612593107,0.043389784765083844187,0.9999985406149910494,-6.2733462615282328378e-05,0.0016758823430542944561,0.00032596130587923393416
471544000000,-0.7781904770097003432,0.58393994466826049106,0.23115735444117707642,0.99999800997632248833,-0.0003158023475263112864,0.0019683549995092039855,7.675199125029778368e-05
471776000000,0.19526252024643683813,-0.94751883024160765689,0.2531414911163034076,0.99999988219926194688,-0.00042465241035855564753,-0.00022606794002572966297,-6.4537422867235621528e-05
471992000000,0.63832259406860036854,-0.76079438428878110035,0.11720141098206592056,0.99999881200386298019,0.00021978609408076927039,-0.0015165877011424440304,-0.00016627290918673278699
472276000000,0.59569597649222538749,-0.80269125170012622927,-0.028862744759612129347,0.99999811671382832223,9.3709135382495029943e-05,-0.0019385012027114982211,6.9404643934035874684e-07
472480000000,-0.8768289106587594528,0.4706398832099966123,-0.098331895969995308793,0.99999973641429940052,-0.00011724783276921073815,0.00071220946403107972603,-7.862542050073954836e-05
472744000000,-0.81674733267612364962,0.49744068789555045962,0.29236374021488903407,0.99999636887807419328,-0.00029609759015296262556,0.0026784790081933532169,1.7523887523941971577e-05
472948000000,-0.85633886889526467101,0.49954815950989733819,0.13090216938405868641,0.99999817838418847415,-0.00050927455266556206741,0.0018391179454398884092,3.8896239425095243498e-05
473192000000,-0.96859040100796189865,-0.047019368796677701861,0.24417578510818285786,0.99999742628422505497,-0.0013259597271280971348,0.0018409764237212735902,7.8444462246766427237e-06
473408000000,0.70425456928258933775,-0.70901187681623589754,0.036437071481021654495,0.99999981080079092255,0.0001888432882190486516,-0.00057204535119572785633,-0.00012450185219157886615
473640000000,0.84734447631362430631,-0.52932210265904855451,0.04272528639334782774,0.9999997921894928643,0.00053318594314804592087,-0.00032773184002450004302,-0.00015467889942270826652
473884000000,-0.15774766429126119149,-0.97021275782148042044,0.18385559271093376843,0.99999997472598234349,0.00018339910069995013866,0.00011432731050874427785,6.1984438236444171417e-05
474140000000,-0.46265088751087785068,-0.79456430126105059841,-0.39321969361533171128,0.99999927588796733158,-0.0010135568546751014003,0.00064699204143656900787,4.8242529251787621709e-05
474416000000,-0.45967131719643028465,-0.13470039720244655901,0.87781437852224886154,0.99999771288945127345,-0.00088147151707830453515,0.0019469290607979678094,8.1798919823398240207e-05
474688000000,-0.48384390045821729087,0.8738817307004543844,0.047178392695779905464,0.99999727665615967265,0.0012639389665604369804,0.0019602508690200982563,-8.0963470572410740174e-05
474888000000,0.52943495630317938261,-0.84796164484652758464,-0.025684156856356405579,0.99999896546400701691,-0.00065382065530919606516,-0.0012797538066095612719,-6.1803404399692272162e-05
475108000000,0.4289754472556495668,-0.90329387616396505933,-0.0063434167839357472052,0.99999810300841185384,-0.0015701787123343507752,-0.0010754853359435487432,-0.00041454756185276713833
475336000000,0.39641326191915338129,-0.91733194708578880139,-0.036859525640089464693,0.99999975192255130541,-0.00028257592062531201134,-0.00064326844774698153494,-5.0113761647587866952e-05
475608000000,-0.018124352824730256134,-0.86414572544052514758,0.50291517479347669362,0.9999998256410375097,-0.00041394430451606272197,-0.00028868502389704331183,0.00030664142592666494358
